OID,FID_,X,Y,BCE_Rangau
532,532,1626463.275011775,6125471.204040981,0.104999997
533,533,1624828.144307777,6125465.844587763,0.185000002
534,534,1624319.96596067,6125457.253160386,0.185000002
535,535,1624803.529196841,6125455.949524684,0.185000002
536,536,1624328.002338897,6125397.459079904,0.592620055
537,537,1624361.35838586,6125387.407833848,0.185000002
538,538,1626259.09204522,6125432.209698867,0.697508798
539,539,1624355.361086877,6125367.142645765,0.185000002
540,540,1624139.363914664,6125348.150317111,0.185000002
541,541,1624155.75568952,6125348.106870214,0.185000002
542,542,1624221.296303949,6125337.970746923,0.468336003
543,543,1624322.675483378,6125349.520393787,0.407029928
544,544,1624048.989019905,6125328.669420532,0.185000002
545,545,1624187.887390929,6125328.097406396,0.185000002
546,546,1624030.734147881,6125319.387706156,0.185000002
547,547,1624073.717843736,6125318.437704935,0.185000002
548,548,1624228.84024542,6125318.026479537,0.185000002
549,549,1624015.455533041,6125307.381577325,0.185000002
550,550,1624057.29981676,6125308.518969325,0.185000002
551,551,1624303.175366664,6125307.866370718,0.185000002
552,552,1625934.150325282,6125303.369518322,1.065075011
553,553,1624040.881825655,6125298.600204172,0.185000002
554,554,1624000.151572891,6125294.014824958,0.185000002
555,555,1625934.093607786,6125283.445435713,0.254249998
556,556,1623980.549911465,6125280.927672827,0.185000002
557,557,1624016.241775417,6125278.740983283,0.185000002
558,558,1623967.042536885,6125269.636468194,0.185000002
559,559,1623999.823882924,6125268.82214423,0.185000002
560,560,1621327.965791817,6125265.506949774,0.570348212
561,561,1623950.807618321,6125258.763687197,0.185000002
562,562,1623983.406026301,6125258.903275634,0.185000002
563,563,1621307.452992188,6125255.592870308,0.507650986
564,564,1623966.98820555,6125248.984377493,0.185000002
565,565,1623933.441911856,6125240.273315922,0.185000592
566,566,1623958.766209038,6125239.043899364,0.185000002
567,567,1623942.348451026,6125229.124956862,0.185000002
568,568,1621278.05359413,6125237.322745215,1.325109326
569,569,1623925.930728887,6125219.205984822,0.185000002
570,570,1623909.513042621,6125209.286983237,0.185000002
571,571,1623893.282775486,6125199.11984926,0.185000002
572,572,1623877.611918831,6125187.66868778,0.185000002
573,573,1627316.234544995,6125181.538733521,1.029229819
574,574,1627213.390282279,6125166.487278123,1.015999989
575,575,1627267.199075675,6125175.028653949,0.954735489
576,576,1623860.485920611,6125169.227521882,0.185000002
577,577,1627941.646891461,6125138.039361449,0.588942992
578,578,1623819.253374739,6125133.270653504,0.185000002
579,579,1623845.710642278,6125146.103521227,0.200983101
580,580,1627974.146780693,6125092.794221576,1.384019225
581,581,1623816.279889365,6125100.125206631,0.185000002
582,582,1623827.219744409,6125069.338084106,0.185000002
583,583,1625736.175385583,6125064.840013043,0.558938783
584,584,1623835.527750235,6125059.844976317,0.185000002
585,585,1622446.177214741,6125053.616513264,0.550675002
586,586,1623851.893989425,6125050.24863414,0.185000002
587,587,1623868.090514176,6125040.039804709,0.185000002
588,588,1623925.212673159,6125009.799333053,0.184988795
589,589,1623982.645448476,6124970.004176075,0.185000002
590,590,1624056.221207442,6124900.075399605,0.185000002
591,591,1624080.568711315,6124809.62403666,0.185000002
592,592,1624072.335741785,6124795.430658233,0.185000002
593,593,1624088.700176192,6124785.425283527,0.192875002
594,594,1621154.697229344,6124767.806689317,0.798375016
595,595,1621162.86943541,6124757.825616895,0.792975011
596,596,1621170.081713375,6124747.838882278,0.962276021
597,597,1624063.995600197,6124740.661072265,0.185000002
598,598,1624050.336062877,6124740.441738114,0.185000002
599,599,1624022.913802082,6124700.921060777,0.185000002
600,600,1621850.27234986,6126441.413326539,0.748858269
601,601,1628053.367299923,6124654.984291185,1.806999981
602,602,1628071.243354843,6124639.533489185,0.790062495
603,603,1628087.633896122,6124639.482959869,0.939157918
604,604,1628099.896068348,6124629.482982448,0.739298018
605,605,1627833.321746992,6124610.581489777,0.104999997
606,606,1625466.923289114,6124575.73824809,1.04150001
607,607,1628464.211641338,6124508.805858368,0.155000001
608,608,1628004.001907555,6128827.457540362,0.563544784
609,609,1628318.003481157,6124542.940948559,0.444583353
610,610,1625364.308053911,6123750.881870664,0.234999999
611,611,1625604.181569799,6124756.371872977,0.710151297
612,612,1625327.206071931,6123685.181942931,1.339388872
